"year","month","date","close","high","low","open","volume"
"1994",Feb,"1994-02-01",467.14,482.23,464.26,481.6,"5853100000"
"1994",Mar,"1994-03-01",445.77,471.09,436.16,467.19,"7225010000"
"1994",Apr,"1994-04-01",450.91,452.79,435.86,445.66,"5735010000"
"1994",May,"1994-05-01",456.5,457.77,440.78,450.91,"5675970000"
"1994",Jun,"1994-06-01",444.27,463.23,439.83,456.5,"5852670000"
"1994",Jul,"1994-07-01",458.26,459.33,443.58,444.27,"4980100000"
"1994",Aug,"1994-08-01",475.49,477.59,456.08,458.28,"6398750000"
"1994",Sep,"1994-09-01",462.71,475.49,458.47,475.49,"6152870000"
"1994",Oct,"1994-10-01",472.35,474.74,449.27,462.69,"6344700000"
"1994",Nov,"1994-11-01",453.69,472.26,444.18,472.26,"6251240000"
"1994",Dec,"1994-12-01",459.27,462.73,442.88,453.55,"6351530000"
"1995",Jan,"1995-01-01",470.42,471.36,457.2,459.21,"6852060000"
"1995",Feb,"1995-02-01",487.39,489.19,469.29,470.42,"6330100000"
"1995",Mar,"1995-03-01",500.71,508.15,479.7,487.39,"7792400000"
"1995",Apr,"1995-04-01",514.71,515.29,500.2,500.7,"6307030000"
"1995",May,"1995-05-01",533.4,533.41,513.03,514.76,"7555690000"
"1995",Jun,"1995-06-01",544.75,551.07,526.0,533.4,"7555650000"
"1995",Jul,"1995-07-01",562.06,565.4,542.51,544.75,"7307960000"
"1995",Aug,"1995-08-01",561.88,565.62,553.04,562.06,"7146620000"
"1995",Sep,"1995-09-01",584.41,587.61,561.01,561.88,"7052830000"
"1995",Oct,"1995-10-01",581.5,590.66,571.55,584.41,"8043320000"
"1995",Nov,"1995-11-01",605.37,608.69,581.04,581.5,"7602150000"
"1995",Dec,"1995-12-01",615.93,622.88,605.05,605.37,"7697540000"
"1996",Jan,"1996-01-01",636.02,636.18,597.29,615.93,"9188050000"
"1996",Feb,"1996-02-01",640.43,664.23,633.71,636.02,"8749960000"
"1996",Mar,"1996-03-01",645.5,656.97,627.63,640.43,"8984200000"
"1996",Apr,"1996-04-01",654.17,656.68,624.14,645.5,"8875580000"
"1996",May,"1996-05-01",669.12,681.1,630.07,654.17,"8921140000"
"1996",Jun,"1996-06-01",670.63,680.32,658.75,669.12,"7930840000"
"1996",Jul,"1996-07-01",639.95,675.88,605.88,670.63,"8849860000"
"1996",Aug,"1996-08-01",651.99,670.68,639.49,639.95,"7380320000"
"1996",Sep,"1996-09-01",687.33,690.88,643.97,651.99,"8064070000"
"1996",Oct,"1996-10-01",705.27,714.1,684.44,687.31,"9703670000"
"1996",Nov,"1996-11-01",757.02,762.12,701.3,705.27,"8763850000"
"1996",Dec,"1996-12-01",740.74,761.75,716.69,757.02,"9089170000"
"1997",Jan,"1997-01-01",786.16,794.67,729.55,740.74,"11635830000"
"1997",Feb,"1997-02-01",790.82,817.68,773.43,786.16,"9715930000"
"1997",Mar,"1997-03-01",757.12,814.9,756.13,790.82,"10120760000"
"1997",Apr,"1997-04-01",801.34,804.13,733.54,757.12,"10454880000"
"1997",May,"1997-05-01",848.28,851.87,793.21,801.34,"10106650000"
"1997",Jun,"1997-06-01",885.14,902.09,838.82,848.28,"10857950000"
"1997",Jul,"1997-07-01",954.31,957.73,884.54,885.14,"11958120000"
"1997",Aug,"1997-08-01",899.47,964.17,893.34,954.29,"10606100000"
"1997",Sep,"1997-09-01",947.28,960.59,899.47,899.47,"11383000000"
"1997",Oct,"1997-10-01",914.62,983.12,855.27,947.28,"14017260000"
"1997",Nov,"1997-11-01",955.4,964.55,900.61,914.62,"10173620000"
"1997",Dec,"1997-12-01",970.43,986.25,924.92,955.4,"11958880000"
"1998",Jan,"1998-01-01",980.28,992.65,912.83,970.43,"12733830000"
"1998",Feb,"1998-02-01",1049.34,1051.66,980.28,980.28,"11656550000"
"1998",Mar,"1998-03-01",1101.75,1113.07,1030.87,1049.34,"13719590000"
"1998",Apr,"1998-04-01",1111.75,1132.98,1076.7,1101.75,"13656060000"
"1998",May,"1998-05-01",1090.82,1130.52,1074.39,1111.75,"11477140000"
"1998",Jun,"1998-06-01",1133.84,1145.15,1074.67,1090.82,"13551970000"
"1998",Jul,"1998-07-01",1120.67,1190.58,1114.3,1133.84,"14194800000"
"1998",Aug,"1998-08-01",957.28,1121.79,957.28,1120.67,"15071550000"
"1998",Sep,"1998-09-01",1017.01,1066.11,939.98,957.28,"16714080000"
"1998",Oct,"1998-10-01",1098.67,1103.78,923.32,1017.01,"18001650000"
"1998",Nov,"1998-11-01",1163.63,1192.97,1098.67,1098.67,"13451280000"
"1998",Dec,"1998-12-01",1229.23,1244.93,1136.89,1163.63,"15181450000"
"1999",Jan,"1999-01-01",1279.64,1280.37,1205.46,1229.23,"16213500000"
"1999",Feb,"1999-02-01",1238.33,1283.84,1211.89,1279.64,"14555860000"
"1999",Mar,"1999-03-01",1286.37,1323.82,1216.03,1238.33,"18002500000"
"1999",Apr,"1999-04-01",1335.18,1371.56,1282.56,1286.37,"18523200000"
