"year","month","date","close","high","low","open","volume"
"2017",Feb,"2017-02-01",1386.68,1410.4,1349.43,1364.07,"69260940000"
"2017",Mar,"2017-03-01",1385.92,1414.82,1335.04,1389.12,"81664010000"
"2017",Apr,"2017-04-01",1400.43,1425.7,1345.24,1386.43,"65369860000"
"2017",May,"2017-05-01",1370.21,1411.04,1351.01,1401.01,"79719460000"
"2017",Jun,"2017-06-01",1415.36,1433.79,1370.33,1370.33,"81078810000"
"2017",Jul,"2017-07-01",1425.14,1452.09,1398.83,1416.47,"63348090000"
"2017",Aug,"2017-08-01",1405.28,1430.66,1349.35,1426.03,"70784900000"
"2017",Sep,"2017-09-01",1490.86,1493.56,1393.88,1405.82,"66624120000"
"2017",Oct,"2017-10-01",1502.53,1514.94,1482.53,1491.05,"71088550000"
"2017",Nov,"2017-11-01",1544.14,1551.69,1454.17,1504.54,"73416960000"
"2017",Dec,"2017-12-01",1535.51,1559.61,1498.78,1544.1,"65531700000"
"2018",Jan,"2018-01-01",1574.98,1615.52,1536.12,1536.12,"77318690000"
"2018",Feb,"2018-02-01",1512.45,1582.28,1436.43,1574.73,"79933970000"
"2018",Mar,"2018-03-01",1529.43,1609.05,1494.0,1512.07,"76803890000"
"2018",Apr,"2018-04-01",1541.88,1592.04,1482.9,1529.14,"70194700000"
"2018",May,"2018-05-01",1633.61,1651.11,1527.71,1541.77,"76011820000"
"2018",Jun,"2018-06-01",1643.07,1708.1,1630.06,1635.4,"77891360000"
"2018",Jul,"2018-07-01",1670.8,1708.56,1631.06,1641.73,"64898300000"
"2018",Aug,"2018-08-01",1740.75,1742.09,1657.54,1670.87,"69523070000"
"2018",Sep,"2018-09-01",1696.57,1740.8,1686.99,1740.8,"63031510000"
"2018",Oct,"2018-10-01",1511.41,1703.81,1459.16,1697.83,"91930980000"
"2018",Nov,"2018-11-01",1533.27,1586.17,1465.25,1512.68,"80620020000"
"2018",Dec,"2018-12-01",1348.56,1553.34,1266.92,1536.33,"84162180000"
"2019",Jan,"2019-01-01",1499.42,1500.74,1325.18,1346.11,"80859870000"
"2019",Feb,"2019-02-01",1575.55,1602.1,1494.37,1499.53,"70638770000"
"2019",Mar,"2019-03-01",1539.74,1594.24,1494.99,1577.5,"79159660000"
"2019",Apr,"2019-04-01",1591.21,1603.08,1542.89,1542.89,"70090370000"
"2019",May,"2019-05-01",1465.49,1618.37,1461.47,1593.48,"77250740000"
"2019",Jun,"2019-06-01",1566.57,1570.74,1460.49,1465.88,"71250630000"
"2019",Jul,"2019-07-01",1574.61,1599.4,1543.56,1574.65,"70599470000"
"2019",Aug,"2019-08-01",1494.84,1587.81,1450.32,1574.93,"80269220000"
"2019",Sep,"2019-09-01",1523.37,1590.5,1467.47,1494.03,"74178980000"
"2019",Oct,"2019-10-01",1562.45,1581.13,1462.22,1523.85,"77720640000"
"2019",Nov,"2019-11-01",1624.5,1634.77,1569.2,1569.2,"72410620000"
"2019",Dec,"2019-12-01",1668.47,1681.68,1589.73,1626.56,"72325540000"
"2020",Jan,"2020-01-01",1614.06,1715.08,1610.64,1675.9,"77287980000"
"2020",Feb,"2020-02-01",1476.43,1698.91,1448.21,1618.8,"84436590000"
"2020",Mar,"2020-03-01",1153.1,1539.74,966.22,1476.59,"1.62E+11"
"2020",Apr,"2020-04-01",1310.66,1373.39,1035.39,1127.73,"1.24E+11"
"2020",May,"2020-05-01",1394.04,1450.37,1181.09,1280.58,"1.07E+11"
"2020",Jun,"2020-06-01",1441.37,1537.62,1343.6,1396.29,"1.31E+11"
"2020",Jul,"2020-07-01",1480.43,1507.24,1384.1,1443.29,"96928130000"
"2020",Aug,"2020-08-01",1561.88,1603.6,1483.37,1485.49,"82466520000"
"2020",Sep,"2020-09-01",1507.69,1595.04,1432.57,1561.1,"92310780000"
"2020",Oct,"2020-10-01",1538.48,1652.05,1498.11,1508.6,"89938980000"
"2020",Nov,"2020-11-01",1819.82,1862.17,1540.86,1540.86,"1.01E+11"
"2020",Dec,"2020-12-01",1974.86,2026.24,1817.02,1822.92,"96375680000"
"2021",Jan,"2021-01-01",2073.64,2194.86,1927.15,1975.78,"1.06E+11"
"2021",Feb,"2021-02-01",2201.05,2318.09,2075.01,2075.01,"99082320000"
"2021",Mar,"2021-03-01",2220.52,2360.17,2085.12,2203.03,"1.22E+11"
"2021",Apr,"2021-04-01",2266.45,2322.91,2171.68,2225.29,"83124090000"
"2021",May,"2021-05-01",2268.97,2288.57,2132.25,2268.62,"88321860000"
"2021",Jun,"2021-06-01",2310.55,2350.7,2229.58,2270.38,"1.03E+11"
"2021",Jul,"2021-07-01",2226.25,2332.95,2107.07,2312.57,"84255620000"
"2021",Aug,"2021-08-01",2273.77,2286.36,2122.24,2228.03,"80500760000"
"2021",Sep,"2021-09-01",2204.37,2309.97,2155.34,2274.21,"85528860000"
"2021",Oct,"2021-10-01",2297.19,2321.47,2188.69,2205.91,"80253600000"
"2021",Nov,"2021-11-01",2198.91,2458.86,2175.68,2298.08,"88268840000"
"2021",Dec,"2021-12-01",2245.31,2276.75,2107.68,2203.12,"92750180000"
"2022",Jan,"2022-01-01",2028.45,2288.3,1901.36,2246.71,"95562890000"
"2022",Feb,"2022-02-01",2048.09,2105.21,1894.45,2028.78,"92667710000"
"2022",Mar,"2022-03-01",2070.13,2138.45,1932.71,2047.24,"1.24E+11"
"2022",Apr,"2022-04-01",1864.1,2103.36,1860.58,2071.22,"90367840000"
"2022",May,"2022-05-01",1864.04,1952.75,1701.15,1863.66,"1.09E+11"
"2022",Jun,"2022-06-01",1707.99,1919.73,1641.47,1871.46,"1.06E+11"
"2022",Jul,"2022-07-01",1885.23,1888.22,1681.58,1705.07,"81688320000"
"2022",Aug,"2022-08-01",1844.12,2030.05,1843.08,1870.49,"92252350000"
"2022",Sep,"2022-09-01",1664.72,1906.09,1650.71,1826.75,"94241020000"
"2022",Oct,"2022-10-01",1846.86,1854.57,1641.94,1687.28,"95823760000"
"2022",Nov,"2022-11-01",1886.58,1905.84,1757.45,1864.95,"92671910000"
"2022",Dec,"2022-12-01",1761.25,1898.45,1722.02,1891.98,"85249330000"
"2023",Jan,"2023-01-01",1931.94,1931.95,1737.26,1769.75,"80763810000"
"2023",Feb,"2023-02-01",1896.99,2007.31,1875.81,1929.47,"80392280000"
"2023",Mar,"2023-03-01",1802.48,1931.72,1695.23,1896.14,"1.13E+11"
"2023",Apr,"2023-04-01",1768.99,1812.37,1725.82,1804.02,"70861260000"
"2023",May,"2023-05-01",1749.65,1816.4,1704.82,1765.45,"88929230000"
"2023",Jun,"2023-06-01",1888.73,1906.83,1744.37,1750.86,"87983140000"
"2023",Jul,"2023-07-01",2003.18,2003.62,1823.91,1887.03,"71250730000"
"2023",Aug,"2023-08-01",1899.68,1996.89,1830.84,1996.89,"86840820000"
"2023",Sep,"2023-09-01",1785.1,1926.81,1761.61,1908.17,"73482980000"
"2023",Oct,"2023-10-01",1662.28,1786.64,1633.67,1780.86,"79952900000"
"2023",Nov,"2023-11-01",1809.02,1830.0,1649.06,1661.41,"80970570000"
"2023",Dec,"2023-12-01",2027.07,2071.78,1800.81,1806.13,"81530670000"
"2024",Jan,"2024-01-01",1947.34,2032.49,1898.24,2012.75,"81737880000"
"2024",Feb,"2024-02-01",2054.84,2072.97,1921.36,1959.58,"82066930000"
"2024",Mar,"2024-03-01",2124.55,2135.46,2009.81,2058.48,"86299510000"
"2024",Apr,"2024-04-01",1973.91,2126.06,1931.54,2125.91,"81747170000"
"2024",May,"2024-05-01",2070.13,2112.32,1968.03,1973.37,"86849720000"
"2024",Jun,"2024-06-01",2047.69,2088.53,1993.23,2082.4,"76025620000"
"2024",Jul,"2024-07-01",2254.48,2300.0,2019.06,2050.6,"80160390000"
"2024",Aug,"2024-08-01",2217.63,2262.73,1993.27,2253.5,"81097300000"
"2024",Sep,"2024-09-01",2229.97,2259.25,2058.68,2206.41,"79564830000"
"2024",Oct,"2024-10-01",2196.65,2289.49,2170.61,2223.12,"79037940000"
"2024",Nov,"2024-11-01",2434.73,2466.49,2200.3,2202.18,"84101980000"
"2024",Dec,"2024-12-01",2230.16,2442.61,2194.9,2437.21,"86064900000"
"2025",Jan,"2025-01-01",2287.69,2322.29,2158.63,2241.82,"88639380000"
"2025",Feb,"2025-02-01",2163.07,2326.95,2126.08,2244.82,"92317000000"
"2025",Mar,"2025-03-01",2011.91,2173.57,1973.08,2168.02,"1.11E+11"
"2025",Apr,"2025-04-01",1964.12,2048.15,1732.99,2007.59,"1.19E+11"
