"year","month","date","close","high","low","open","volume"
"2019",Apr,"2019-04-01",26592.91,26695.96,26062.59,26075.1,"5854600000"
"2019",May,"2019-05-01",24815.04,26689.39,24809.51,26639.06,"6358230000"
"2019",Jun,"2019-06-01",26599.96,26907.37,24680.57,24830.16,"5544390000"
"2019",Jul,"2019-07-01",26864.27,27398.68,26616.21,26805.86,"5207470000"
"2019",Aug,"2019-08-01",26403.28,27175.59,25339.6,26879.86,"6196080000"
"2019",Sep,"2019-09-01",26916.83,27306.73,25978.22,26198.26,"5045520000"
"2019",Oct,"2019-10-01",27046.23,27204.36,25743.46,26962.54,"5660960000"
"2019",Nov,"2019-11-01",28051.41,28174.97,27142.95,27142.95,"4925180000"
"2019",Dec,"2019-12-01",28538.44,28701.66,27325.13,28109.74,"5086880000"
"2020",Jan,"2020-01-01",28256.03,29373.62,28169.53,28638.97,"6170770000"
"2020",Feb,"2020-02-01",25409.36,29568.57,24681.01,28319.65,"6991990000"
"2020",Mar,"2020-03-01",21917.16,27102.34,18213.65,25590.51,"15521140000"
"2020",Apr,"2020-04-01",24345.72,24764.77,20735.02,21227.38,"9805160000"
"2020",May,"2020-05-01",25383.11,25758.79,22789.62,24120.78,"7940630000"
"2020",Jun,"2020-06-01",25812.88,27580.21,24843.18,25342.99,"9710480000"
"2020",Jul,"2020-07-01",26428.32,27071.33,25523.51,25879.38,"8210370000"
"2020",Aug,"2020-08-01",28430.05,28733.35,26534.38,26542.32,"7452360000"
"2020",Sep,"2020-09-01",27781.7,29199.35,26537.01,28439.61,"9973920000"
"2020",Oct,"2020-10-01",26501.6,28957.9,26143.77,27940.63,"8439930000"
"2020",Nov,"2020-11-01",29638.64,30116.51,26691.28,26691.28,"7872380000"
"2020",Dec,"2020-12-01",30606.48,30637.47,29599.29,29797.5,"8098310000"
"2021",Jan,"2021-01-01",29982.62,31272.22,29856.3,30627.47,"8168770000"
"2021",Feb,"2021-02-01",30932.37,32009.64,30014.97,30054.73,"6713920000"
"2021",Mar,"2021-03-01",32981.55,33259.0,30547.53,31065.9,"9687630000"
"2021",Apr,"2021-04-01",33874.85,34256.75,32985.35,33054.58,"6810740000"
"2021",May,"2021-05-01",34529.45,35091.56,33473.8,33904.89,"6543360000"
"2021",Jun,"2021-06-01",34502.51,34849.32,33271.93,34584.19,"6739760000"
"2021",Jul,"2021-07-01",34935.47,35171.52,33741.76,34507.32,"6646570000"
"2021",Aug,"2021-08-01",35360.73,35631.19,34690.25,34968.56,"5625700000"
"2021",Sep,"2021-09-01",33843.92,35475.4,33613.03,35387.55,"6603470000"
"2021",Oct,"2021-10-01",35819.56,35892.92,33785.54,33930.7,"6709650000"
"2021",Nov,"2021-11-01",34483.72,36565.73,34424.44,35833.65,"7201370000"
"2021",Dec,"2021-12-01",36338.3,36679.44,34006.98,34678.94,"8304570000"
"2022",Jan,"2022-01-01",35131.86,36952.65,33150.33,36321.59,"8811950000"
"2022",Feb,"2022-02-01",33892.6,35824.28,32272.64,35151.47,"7256540000"
"2022",Mar,"2022-03-01",34678.35,35372.26,32578.73,33813.48,"9154390000"
"2022",Apr,"2022-04-01",32977.21,35492.22,32913.15,34740.89,"7146800000"
"2022",May,"2022-05-01",32990.12,34117.74,30635.76,32978.49,"8934160000"
"2022",Jun,"2022-06-01",30775.43,33272.34,29653.29,33156.31,"7655170000"
"2022",Jul,"2022-07-01",32845.13,32910.18,30143.93,30737.77,"6354530000"
"2022",Aug,"2022-08-01",31510.43,34281.36,31509.59,32755.71,"6960090000"
"2022",Sep,"2022-09-01",28725.51,32504.04,28715.85,31454.58,"7785160000"
"2022",Oct,"2022-10-01",32732.95,32889.81,28660.94,28855.25,"7758140000"
"2022",Nov,"2022-11-01",34589.77,34589.77,31727.05,32862.79,"7214910000"
"2022",Dec,"2022-12-01",33147.25,34712.28,32573.43,34533.59,"6980640000"
"2023",Jan,"2023-01-01",34086.04,34342.32,32812.33,33148.9,"6774530000"
"2023",Feb,"2023-02-01",32656.7,34334.7,32636.43,34039.6,"6105230000"
"2023",Mar,"2023-03-01",33274.15,33572.22,31429.82,32656.37,"8080340000"
"2023",Apr,"2023-04-01",34098.16,34104.56,33235.85,33245.78,"5336390000"
"2023",May,"2023-05-01",32908.27,34257.83,32586.56,34116.81,"6622820000"
"2023",Jun,"2023-06-01",34407.6,34588.68,32704.51,32929.85,"6973110000"
"2023",Jul,"2023-07-01",35559.53,35645.35,33705.68,34369.78,"6364870000"
"2023",Aug,"2023-08-01",34721.91,35679.13,34029.22,35585.99,"7048360000"
"2023",Sep,"2023-09-01",33507.5,34979.18,33306.3,34876.24,"6186180000"
"2023",Oct,"2023-10-01",33052.87,34147.63,32327.2,33455.5,"6689000000"
"2023",Nov,"2023-11-01",35950.89,35970.7,33010.85,33081.87,"6275680000"
"2023",Dec,"2023-12-01",37689.54,37778.85,35914.45,35914.45,"6326740000"
"2024",Jan,"2024-01-01",38150.3,38588.86,37122.95,37566.22,"7141910000"
"2024",Feb,"2024-02-01",38996.39,39282.28,38039.86,38175.34,"6258860000"
"2024",Mar,"2024-03-01",39807.37,39889.05,38457.83,38989.51,"7300670000"
"2024",Apr,"2024-04-01",37815.92,39815.0,37611.56,39807.93,"7743400000"
"2024",May,"2024-05-01",38686.32,40077.4,37780.54,37845.56,"7502120000"
"2024",Jun,"2024-06-01",39118.86,39571.23,38247.22,38709.99,"7213580000"
"2024",Jul,"2024-07-01",40842.79,41376.0,39037.94,39186.2,"7507140000"
"2024",Aug,"2024-08-01",41563.08,41585.21,38499.27,40916.96,"8368220000"
"2024",Sep,"2024-09-01",42330.15,42628.32,39993.07,41489.67,"8288760000"
"2024",Oct,"2024-10-01",41763.46,43325.09,41704.63,42262.97,"7172340000"
"2024",Nov,"2024-11-01",44910.65,45071.29,41647.3,41869.82,"10146270000"
"2024",Dec,"2024-12-01",42544.22,45073.63,42146.33,44925.86,"10249910000"
"2025",Jan,"2025-01-01",44544.66,45054.36,41844.89,42660.09,"12074770000"
"2025",Feb,"2025-02-01",43840.91,44966.63,43100.87,44268.15,"10732680000"
"2025",Mar,"2025-03-01",42001.76,44033.78,40661.77,43900.49,"13790900000"
"2025",Apr,"2025-04-01",40669.36,42382.27,36611.78,41879.75,"15882240000"
